Id	WT30_a	WT30_b	WT30_c	upf1E30_a	upf1E30_b	upf1E30_c	norm.WT30_a	norm.WT30_b	norm.WT30_c	norm.upf1E30_a	norm.upf1E30_b	norm.upf1E30_c	baseMean	WT	upf1E30	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
CNK01940	1225	734	1321	979	879	705	1061	1138	1033	759	903	839	955.43	1077	834	0.774	-0.369	0.00124470650711946	0.00314642056795872	0.004	0.0107	0.0084	0.0084	TRUE	0.0766
CNK01950	1525	726	1745	1576	890	898	1321	1125	1364	1221	914	1069	1169.21	1270	1068	0.84	-0.251	0.0569269705240624	0.0938120240262272	0.0141	0.0102	0.0117	0.0117	TRUE	0.193
CNK01960	19676	11293	24357	21513	15706	14002	17047	17506	19041	16672	16128	16672	17177.58	17865	16491	0.923	-0.116	0.185397014315855	0.259955872833824	0.0018	0.008	0.0054	0.0054	TRUE	0.0407
CNK01970	1542	844	1752	2252	1556	1645	1336	1308	1370	1745	1598	1959	1552.6	1338	1767	1.32	0.4	0.000245410041747823	0.000717502318793372	0.0045	0.0096	0.0079	0.0079	TRUE	0.1064
CNK01980	3623	2090	4269	4769	3549	2788	3139	3240	3337	3696	3644	3320	3395.96	3239	3553	1.097	0.134	0.150174470528028	0.21837568904339	0.0017	0.0087	0.006	0.006	TRUE	0.0399
CNK01990	5431	3819	6447	5004	4421	3652	4705	5920	5040	3878	4540	4348	4738.56	5222	4255	0.815	-0.295	0.00926729484396844	0.0190579057480058	0.0101	0.0084	0.009	0.009	TRUE	0.165
CNK02000	2627	1629	2777	3895	3837	2596	2276	2525	2171	3019	3940	3091	2836.95	2324	3350	1.442	0.529	1.74557343839277e-05	6.22024771487489e-05	0.0142	0.0088	0.0105	0.0105	TRUE	0.2888
CNK02010	2513	1273	2804	2305	1549	1497	2177	1973	2192	1786	1591	1782	1916.99	2114	1720	0.813	-0.299	0.00352447648047116	0.00809194971444464	0.003	0.0093	0.007	0.007	TRUE	0.052
CNK02020	443	217	495	503	394	317	384	336	387	390	405	377	379.83	369	391	1.054	0.076	0.571816640498925	0.650755613534834	0	0.015	0.0105	0.0105	TRUE	0.0598
CNK02030	9874	6710	11540	12889	11066	8898	8554	10402	9021	9989	11363	10595	9987.36	9326	10649	1.142	0.192	0.0662494014164699	0.107352163126469	0.0072	0.0081	0.0078	0.0078	TRUE	0.1235
CNK02040	2394	1261	2771	2818	1709	1737	2074	1955	2166	2184	1755	2068	2033.68	2065	2002	0.969	-0.045	0.686668773944169	0.752271179124289	0.0072	0.0092	0.0085	0.0085	TRUE	0.1415
CNK02050	4929	3774	6132	4276	4366	3951	4270	5850	4794	3314	4483	4704	4569.3	4971	4167	0.838	-0.254	0.0805896253554632	0.127725499009089	0.0289	0.0085	0.015	0.015	TRUE	0.3929
CNK02060	4361	2530	4973	5279	4223	3385	3778	3922	3888	4091	4337	4030	4007.63	3863	4153	1.075	0.105	0.233418301390667	0.313367733768957	6e-04	0.0085	0.0053	0.0053	TRUE	0.0182
CNK02070	11319	7156	11766	9186	8563	6713	9806	11093	9198	7119	8793	7993	9000.41	10032	7968	0.794	-0.332	0.00288181658673286	0.00672085866884777	0.01	0.0082	0.0088	0.0088	TRUE	0.1067
CNK02080	3174	2009	3518	3444	2932	2484	2750	3114	2750	2669	3011	2958	2875.29	2871	2879	1.003	0.005	0.963088421088093	0.971738476932848	0.0043	0.0088	0.0071	0.0071	TRUE	0.0648
CNK02090	594	272	640	845	490	526	515	422	500	655	503	626	536.82	479	595	1.238	0.308	0.0322392663048554	0.0573027238049294	0.0132	0.0129	0.013	0.013	TRUE	0.2131
CNK02100	14089	8072	15277	14899	11593	9377	12206	12513	11943	11546	11905	11165	11879.62	12221	11539	0.944	-0.083	0.321341539013815	0.407939421678523	7e-04	0.0081	0.0049	0.0049	TRUE	0.0098
CNK02110	2402	1417	2754	2724	2031	1949	2081	2197	2153	2111	2086	2321	2157.96	2144	2173	1.013	0.019	0.841548043988618	0.879221380131867	0.0016	0.0091	0.0062	0.0062	TRUE	0.0425
CNK02120	1193	563	1333	1679	1000	1023	1034	873	1042	1301	1027	1218	1082.42	983	1182	1.201	0.264	0.0375896820681332	0.065306530209066	0.0104	0.0104	0.0106	0.0106	TRUE	0.1584
CNK02130	386	195	455	255	161	160	334	302	356	198	165	191	257.64	331	185	0.556	-0.846	1.06953920248554e-07	5.37038320763194e-07	0.0032	0.0184	0.014	0.014	TRUE	0.0889
CNK02140	1662	943	1795	2367	1776	1567	1440	1462	1403	1834	1824	1866	1638.14	1435	1841	1.284	0.36	0.000118934633870441	0.000368306077592243	0	0.0095	0.0057	0.0057	TRUE	0.0046
CNK02150	4731	3191	5872	4067	3056	2926	4099	4947	4590	3152	3138	3484	3901.61	4545	3258	0.717	-0.48	4.24892565210891e-06	1.66934672330634e-05	0.0058	0.0086	0.0076	0.0076	TRUE	0.0901
CNK02160	1970	1054	2239	2677	2064	1727	1707	1634	1750	2075	2119	2056	1890.22	1697	2083	1.227	0.295	0.00156890537075467	0.00387288819268602	0	0.0093	0.0057	0.0057	TRUE	0.0121
CNK02170	1364	564	1345	1310	985	775	1182	874	1051	1015	1011	923	1009.49	1036	983	0.947	-0.079	0.539450604771332	0.620742813962568	0.0114	0.0106	0.0108	0.0108	TRUE	0.2096
CNK02180	12340	6879	14504	17961	11812	10837	10691	10664	11338	13919	12130	12903	11940.84	10898	12984	1.191	0.253	0.00595023857860727	0.0129136153565845	0.0029	0.0081	0.006	0.006	TRUE	0.0487
CNK02190	449	219	462	678	449	413	389	339	361	525	461	492	427.98	363	493	1.354	0.437	0.00102423252526515	0.0026445707742335	0.0022	0.0142	0.0103	0.0103	TRUE	0.044
CNK02200	2773	1449	2920	3851	3172	2383	2402	2246	2283	2984	3257	2837	2668.39	2310	3026	1.31	0.389	6.92890169698523e-05	0.000223389085204017	0.0025	0.0089	0.0065	0.0065	TRUE	0.0538
CNK02210	2136	1143	2191	2274	1853	1423	1851	1772	1713	1762	1903	1694	1782.44	1779	1786	1.005	0.007	0.945998278458	0.957702243717676	0.002	0.0094	0.0066	0.0066	TRUE	0.0388
CNK02220	9915	5827	12440	10630	5931	7248	8590	9033	9725	8238	6090	8630	8384.35	9116	7653	0.839	-0.252	0.0493503465187194	0.0825578235048138	0.0177	0.0082	0.0118	0.0118	TRUE	0.3892
CNK02230	388	243	447	688	486	473	336	377	349	533	499	563	442.95	354	532	1.506	0.591	5.89392935331585e-06	2.2607039209362e-05	0	0.014	0.0098	0.0098	TRUE	0.0331
CNK02235	657	288	696	830	485	538	569	446	544	643	498	641	556.93	520	594	1.138	0.187	0.204611951986132	0.282358529619838	0.0162	0.0127	0.0138	0.0138	TRUE	0.2335
CNK02240	189623	100918	219202	201301	96926	117233	164282	156444	171357	156002	99531	139586	147867.03	164028	131706	0.803	-0.317	0.0230759602514537	0.0426274984801101	0.0253	0.0079	0.014	0.014	TRUE	0.5594
CNK02250	954	522	1027	1694	1031	965	827	809	803	1313	1059	1149	993.18	813	1174	1.445	0.531	5.67835838210553e-06	2.18180633951278e-05	0.0056	0.0106	0.0088	0.0088	TRUE	0.1327
CNK02260	1899	1006	1972	1919	1687	1150	1645	1560	1542	1487	1732	1369	1555.85	1582	1529	0.967	-0.049	0.670019198464253	0.738916347324637	0.0071	0.0096	0.0087	0.0087	TRUE	0.1607
CNK02270	929	525	1087	1151	848	766	805	814	850	892	871	912	857.21	823	892	1.083	0.115	0.278520235461724	0.362749483324878	0	0.011	0.0069	0.0069	TRUE	0.0103
CNK02300	2598	1606	2713	3391	2359	2086	2251	2490	2121	2628	2422	2484	2399.22	2287	2511	1.1	0.137	0.176468768921807	0.249655282905814	0.0036	0.009	0.007	0.007	TRUE	0.0705
CNK02310	107383	74541	126270	139076	123627	89975	93032	115554	98709	107780	126950	107131	108192.65	102432	113954	1.113	0.154	0.169604370389052	0.241740296824854	0.0114	0.0079	0.009	0.009	TRUE	0.1537
CNK02320	1566	954	1554	2669	2164	1849	1357	1479	1215	2068	2222	2202	1757.09	1350	2164	1.606	0.683	2.19780779434516e-10	1.43943380048614e-09	0.0046	0.0094	0.0077	0.0077	TRUE	0.0938
CNK02330	4715	3073	5618	2486	1255	1452	4085	4764	4392	1927	1289	1729	3030.77	4414	1648	0.374	-1.42	6.56573187920444e-25	1.05115147090259e-23	0.022	0.0088	0.0133	0.0133	TRUE	0.4392
CNK02340	5161	3394	6073	2513	1567	1423	4471	5261	4747	1947	1609	1694	3288.51	4826	1750	0.363	-1.462	7.03459914271071e-40	1.95904718982717e-38	0.0079	0.0087	0.0084	0.0084	TRUE	0.1194
CNK02350	5935	3157	6188	6418	5807	4275	5142	4894	4837	4974	5963	5090	5150.03	4958	5342	1.077	0.108	0.289098725329207	0.373882214923314	0.0054	0.0084	0.0072	0.0072	TRUE	0.126
CNK02360	1914	1466	2162	1775	1637	1415	1658	2273	1690	1376	1681	1685	1727.05	1874	1581	0.845	-0.244	0.0805416738774036	0.127718441268942	0.0225	0.0094	0.0134	0.0134	TRUE	0.4104
CNK02370	31277	20691	40099	19965	11417	13064	27097	32075	31347	15472	11724	15555	22211.7	30173	14250	0.472	-1.082	1.75949119870144e-18	2.06771412499879e-17	0.0157	0.008	0.0109	0.0109	TRUE	0.2941
CNK02380	14200	8975	16288	15014	12120	9895	12302	13913	12733	11635	12446	11782	12468.52	12983	11954	0.921	-0.119	0.190007881719295	0.265130997902207	0.0026	0.0081	0.0058	0.0058	TRUE	0.0477
CNK02385	3080	1393	3046	4457	3775	2833	2668	2159	2381	3454	3876	3373	2985.44	2403	3568	1.483	0.569	2.78042972744773e-07	1.32105291996585e-06	0.008	0.0088	0.0085	0.0085	TRUE	0.113
CNK02390	2795	1379	2831	2843	2616	1847	2421	2138	2213	2203	2686	2199	2310.17	2257	2363	1.046	0.065	0.566565479747885	0.645635805456505	0.0077	0.009	0.0088	0.0088	TRUE	0.1735
CNK02400	2892	1437	3035	2585	2009	1928	2506	2228	2373	2003	2063	2296	2244.6	2369	2121	0.894	-0.161	0.115013672608092	0.173410059610198	0.0037	0.0091	0.0071	0.0071	TRUE	0.0624
CNK02405	16	9	13	23	15	15	14	14	10	18	15	18	14.84	13	17	1.36	0.443	0.401619250985468	0.489235874936901	0	0.1905	0.1315	0.1315	TRUE	0.1595
CNK02410	12715	8348	15007	12223	9253	7598	11016	12941	11731	9472	9502	9047	10618.21	11896	9340	0.785	-0.348	0.000219762595365447	0.000650261822358117	0.0036	0.0081	0.0063	0.0063	TRUE	0.0717
CNK02430	2266	1230	2730	2395	1805	1498	1963	1907	2134	1856	1854	1784	1916.21	2001	1831	0.914	-0.129	0.183408409318191	0.257548927322239	0.0015	0.0093	0.0063	0.0063	TRUE	0.0413
CNK02440	1717	816	1407	1429	1305	807	1488	1265	1100	1107	1340	961	1210.13	1284	1136	0.885	-0.176	0.22926656271018	0.30841866808262	0.024	0.0101	0.0146	0.0146	TRUE	0.293
CNK02450	909	599	985	1537	1195	1053	788	929	770	1191	1227	1254	1026.35	829	1224	1.482	0.567	6.12490627812736e-07	2.77294254176422e-06	0.0038	0.0105	0.0083	0.0083	TRUE	0.1233
CNK02460	964	537	927	1176	975	724	835	832	725	911	1001	862	861.15	797	925	1.162	0.216	0.0680277152926627	0.109945792967512	0.005	0.011	0.0089	0.0089	TRUE	0.0791
CNK02470	17400	11767	20628	19746	17850	14894	15075	18241	16126	15303	18330	17734	16801.29	16481	17122	1.039	0.055	0.611202825121871	0.685573248418982	0.0077	0.008	0.0084	0.0084	TRUE	0.1064
CNK02480	2206	1370	2446	2815	2002	1848	1911	2124	1912	2182	2056	2200	2064.13	1982	2146	1.084	0.116	0.235801155721449	0.315926836491159	0.0019	0.0092	0.0064	0.0064	TRUE	0.0453
CNK02490	1341	488	1362	4089	3217	2500	1162	757	1065	3169	3303	2977	2072	995	3150	3.156	1.658	3.12635010332919e-32	6.55742040660312e-31	0.023	0.0092	0.0135	0.0135	TRUE	0.4952
CNK02500	1515	769	1683	2303	1773	1361	1313	1192	1316	1785	1821	1621	1507.7	1274	1742	1.366	0.45	1.48250782732451e-05	5.3460619583824e-05	0.0024	0.0097	0.0071	0.0071	TRUE	0.0441
CNK02510	645	392	624	810	769	603	559	608	488	628	790	718	631.61	552	712	1.294	0.372	0.0066186314452293	0.0141191790212359	0.0112	0.0122	0.0118	0.0118	TRUE	0.1313
CNK02520	1262	839	1343	1484	1345	1054	1093	1301	1050	1150	1381	1255	1205	1148	1262	1.102	0.14	0.255242035927859	0.338078380121872	0.0098	0.0101	0.01	0.01	TRUE	0.1552
CNK02530	1045	639	1139	1104	927	635	905	991	890	856	952	756	891.65	929	855	0.922	-0.117	0.337060804283016	0.424480146454081	0.0066	0.0109	0.0095	0.0095	TRUE	0.1165
CNK02540	5577	3338	6409	5792	3921	3871	4832	5175	5010	4489	4026	4609	4690.08	5006	4375	0.874	-0.194	0.0404851336537737	0.0696975235992759	0.0027	0.0085	0.0062	0.0062	TRUE	0.0589
CNK02550	9020	4717	9158	8665	6509	5962	7815	7312	7159	6715	6684	7099	7130.64	7429	6833	0.92	-0.121	0.169898675980908	0.242013415947015	0.0014	0.0083	0.0054	0.0054	TRUE	0.0254
CNK02560	2239	1334	2720	1564	1092	1023	1940	2068	2126	1212	1121	1218	1614.25	2045	1184	0.579	-0.788	3.35108661671979e-15	3.14158445482585e-14	0.0016	0.0096	0.0065	0.0065	TRUE	0.0254
CNK02570	4736	2781	4795	3887	2823	2825	4103	4311	3748	3012	2899	3364	3572.91	4054	3092	0.763	-0.391	0.000144867044308812	0.000441867818536035	0.0051	0.0086	0.0073	0.0073	TRUE	0.0712
CNK02580	21785	11067	25373	23289	20653	15570	18874	17156	19835	18048	21208	18539	18943.31	18622	19265	1.034	0.049	0.631671353654069	0.703650038994818	0.0056	0.008	0.0074	0.0074	TRUE	0.0953
CNK02590	4141	2224	4778	5177	3482	3327	3588	3448	3735	4012	3576	3961	3719.89	3590	3850	1.072	0.1	0.290196414980112	0.375082261795668	0.0023	0.0086	0.0062	0.0062	TRUE	0.0472
CNK02595	452	229	428	513	399	344	392	355	335	398	410	410	383.01	361	406	1.125	0.17	0.209669883353075	0.288019064635063	0	0.015	0.0105	0.0105	TRUE	0.0711
CNK02600	2700	1648	3397	2642	2250	1830	2339	2555	2656	2047	2310	2179	2347.72	2517	2179	0.866	-0.208	0.0399275244874451	0.0688448575189349	0.0032	0.009	0.007	0.007	TRUE	0.047
CNK02610	5798	3735	6524	5659	4361	4129	5023	5790	5100	4386	4478	4916	4948.88	5304	4593	0.866	-0.207	0.0382145475215205	0.0662705444721711	0.0048	0.0084	0.007	0.007	TRUE	0.0771
CNK02620	66803	35067	79427	66628	55680	41816	57876	54361	62091	51635	57177	49789	55487.94	58109	52867	0.91	-0.136	0.157013894820322	0.226402402253882	0.0048	0.0079	0.0067	0.0067	TRUE	0.0623
CNK02640	9195	5266	11154	11981	9495	7685	7966	8163	8719	9285	9750	9150	8839.07	8283	9395	1.134	0.182	0.0382378443823451	0.0662935999388394	0.0015	0.0082	0.0054	0.0054	TRUE	0.0262
CNK02650	8638	4927	9719	4965	3523	3047	7484	7638	7598	3848	3618	3628	5635.42	7573	3698	0.488	-1.034	8.50575812396181e-34	1.89181761226909e-32	4e-04	0.0084	0.005	0.005	TRUE	0.0155
CNK02660	18896	9250	17719	12838	10401	8813	16371	14339	13852	9949	10681	10493	12614.11	14854	10374	0.698	-0.518	9.40086793475418e-08	4.74192942705865e-07	0.0046	0.0081	0.0067	0.0067	TRUE	0.0979
CNK02670	1860	1181	1973	1529	1332	1198	1611	1831	1542	1185	1368	1426	1493.96	1661	1326	0.799	-0.324	0.00534147717906159	0.011730719265348	0.0076	0.0097	0.0091	0.0091	TRUE	0.1069
CNK02675	771	435	700	719	560	493	668	674	547	557	575	587	601.46	630	573	0.912	-0.133	0.299430132406245	0.384691397090249	0.0059	0.0124	0.0102	0.0102	TRUE	0.1628
CNK02680	3290	1808	3033	3757	3681	2606	2850	2803	2371	2912	3780	3103	2969.75	2675	3265	1.221	0.288	0.0196599020536747	0.036799161483128	0.0141	0.0088	0.0106	0.0106	TRUE	0.2318
CNK02690	792	371	1001	873	649	517	686	575	783	677	666	616	667.06	681	653	0.955	-0.067	0.622716740273892	0.696091980613506	0.0111	0.0119	0.0117	0.0117	TRUE	0.198
CNK02700	4582	2242	5582	2928	2011	1670	3970	3476	4364	2269	2065	1988	3021.91	3937	2107	0.535	-0.902	8.10500107741142e-16	7.9232960385078e-15	0.0082	0.0088	0.0087	0.0087	TRUE	0.1253
CNK02705	91	36	70	66	60	40	79	56	55	51	62	48	58.29	63	54	0.843	-0.246	0.399536539603415	0.486967301304052	0.0171	0.0544	0.0443	0.0443	TRUE	0.4507
CNK02720	938	433	1032	813	715	480	813	671	807	630	734	572	704.4	764	645	0.843	-0.246	0.0688302479880503	0.111107375466341	0.0115	0.0117	0.0117	0.0117	TRUE	0.1687
CNK02730	2286	957	2298	2475	1518	1431	1981	1484	1796	1918	1559	1704	1740.2	1754	1727	0.984	-0.024	0.853547759873914	0.888922025527927	0.0153	0.0094	0.0114	0.0114	TRUE	0.2115
CNK02740	9355	6115	10893	10523	9195	7380	8105	9480	8515	8155	9442	8787	8747.34	8700	8795	1.011	0.016	0.874528588576703	0.903892711084167	0.0047	0.0082	0.0073	0.0073	TRUE	0.0744
CNK02750	27945	18728	37468	29798	26106	25372	24210	29032	29290	23093	26808	30210	27107.1	27511	26704	0.971	-0.043	0.71887016973293	0.77815964151394	0.0116	0.008	0.0103	0.0103	TRUE	0.1714
CNK02760	712	379	760	967	704	591	617	588	594	749	723	704	662.42	600	725	1.21	0.275	0.0147775801351539	0.0286223849023378	0	0.012	0.0076	0.0076	TRUE	0.0103
CNK02770	4605	2876	5169	5681	4607	3908	3990	4458	4041	4403	4731	4653	4379.22	4163	4596	1.104	0.143	0.123900388121784	0.184749555111628	0.0023	0.0085	0.006	0.006	TRUE	0.046
CNK02775	1462	844	1538	889	550	592	1267	1308	1202	689	565	705	955.98	1259	653	0.519	-0.946	3.84597791830675e-15	3.59030163979396e-14	0.0061	0.0107	0.0093	0.0093	TRUE	0.1628
CNK02780	4269	2572	4501	4641	4189	3043	3698	3987	3519	3597	4302	3623	3787.61	3735	3841	1.029	0.041	0.701713144626919	0.76307706687239	0.006	0.0086	0.008	0.008	TRUE	0.1342
CNK02790	112	39	127	160	82	86	97	60	99	124	84	102	94.56	85	103	1.195	0.257	0.318784594205137	0.405236726197094	0.0393	0.0365	0.0373	0.0373	TRUE	0.3385
CNK02800	756	340	841	2006	1199	1021	655	527	657	1555	1231	1216	973.49	613	1334	2.169	1.117	4.72591740978645e-16	4.66816402266238e-15	0.0159	0.0107	0.0124	0.0124	TRUE	0.2557
CNK02810	747	355	848	1454	979	922	647	550	663	1127	1005	1098	848.39	620	1077	1.73	0.791	3.78610599689406e-11	2.64987439782617e-10	0.0047	0.0111	0.009	0.009	TRUE	0.1033
CNK02820	891	453	936	3880	3487	2618	772	702	732	3007	3581	3117	1985.11	735	3235	4.393	2.135	1.01426752079944e-84	8.0994760576611e-83	0.0052	0.0092	0.0078	0.0078	TRUE	0.1064
CNK02825	639	305	695	1483	1043	868	554	473	543	1149	1071	1034	803.92	523	1085	2.066	1.047	6.04676169425961e-19	7.30017058461798e-18	0.0029	0.0112	0.0085	0.0085	TRUE	0.0736
CNK02830	1180	463	1300	1131	700	683	1022	718	1016	876	719	813	860.81	919	803	0.871	-0.199	0.179053982372253	0.252773119310605	0.0228	0.011	0.0146	0.0146	TRUE	0.4136
CNK02840	3169	1823	3587	3035	2773	2247	2745	2826	2804	2352	2848	2675	2708.43	2792	2625	0.94	-0.089	0.38370717594247	0.471751282164105	0.0041	0.0089	0.0072	0.0072	TRUE	0.102
CNK02850	9952	5680	10116	12554	11359	9438	8622	8805	7908	9729	11664	11238	9661.01	8445	10877	1.288	0.365	0.000329762957731367	0.000942258322863577	0.0058	0.0082	0.0073	0.0073	TRUE	0.1046
CNK02860	1185	608	1334	1127	723	823	1027	943	1043	873	742	980	934.62	1004	865	0.86	-0.217	0.0853282332414795	0.134304329120049	0.0093	0.0108	0.0104	0.0104	TRUE	0.1809
CNK02870	1348	817	1667	1931	1433	1203	1168	1267	1303	1496	1472	1432	1356.31	1246	1467	1.178	0.236	0.0194217514718255	0.0363945062921287	0.0012	0.0099	0.0066	0.0066	TRUE	0.0373
CNK02880	1570	818	1780	2740	2009	1718	1360	1268	1391	2123	2063	2046	1708.62	1340	2077	1.548	0.631	6.27668622428643e-11	4.3187206188723e-10	4e-04	0.0095	0.0061	0.0061	TRUE	0.0248
CNK02890	1238	698	1514	1741	1353	1085	1073	1082	1184	1349	1389	1292	1228.1	1113	1343	1.207	0.271	0.0088233353237946	0.0182297588921791	0.0014	0.0101	0.0069	0.0069	TRUE	0.0386
CNK02900	106255	48480	113389	91472	38121	50591	92055	75154	88640	70888	39146	60237	71019.98	85283	56757	0.666	-0.587	0.000405932322672936	0.00113764035292863	0.046	0.0079	0.0199	0.0199	TRUE	0.7869
CNK02910	1809	1002	2162	2118	1582	1488	1567	1553	1690	1641	1625	1772	1641.38	1603	1679	1.046	0.065	0.514973738353461	0.597871069855796	0.0016	0.0095	0.0065	0.0065	TRUE	0.0275
CNK02920	275	151	343	358	229	288	238	234	268	277	235	343	266	247	285	1.15	0.202	0.2438859447043	0.325115857099778	0.0168	0.0181	0.0177	0.0177	TRUE	0.2847
CNK02930	301	142	344	603	398	389	261	220	269	467	409	463	348.17	250	446	1.775	0.828	1.58759285627544e-08	8.69633508379636e-08	0.004	0.0157	0.0123	0.0123	TRUE	0.1017
CNK02940	113	57	203	585	456	348	98	88	159	453	468	414	280.15	115	445	3.813	1.931	3.071077731029e-22	4.42502243505657e-21	0.0416	0.0176	0.023	0.023	TRUE	1.1907
CNK02945	1342	755	1483	1257	795	753	1163	1170	1159	974	816	897	1029.91	1164	896	0.77	-0.377	0.000659643287205144	0.00177945287244432	0.0029	0.0105	0.0078	0.0078	TRUE	0.0727
CNK02950	9585	4800	10497	8356	6191	5063	8304	7441	8206	6476	6357	6028	7135.39	7984	6287	0.787	-0.345	0.000153922283024961	0.000466695741943935	0.0022	0.0083	0.0058	0.0058	TRUE	0.0426
CNK02960	10349	5176	11381	10659	8120	6144	8966	8024	8897	8260	8338	7315	8300.14	8629	7971	0.924	-0.115	0.239054411122726	0.319446096153513	0.0042	0.0082	0.0067	0.0067	TRUE	0.063
CNK02970	1730	947	1856	2686	2212	1697	1499	1468	1451	2082	2271	2021	1798.56	1473	2125	1.443	0.529	7.34202677385209e-08	3.76356948624065e-07	0.0016	0.0094	0.0064	0.0064	TRUE	0.044
CNK02980	1506	675	1527	2673	2381	1567	1305	1046	1194	2071	2445	1866	1654.52	1182	2127	1.798	0.846	4.52115523779025e-11	3.14771186093212e-10	0.0146	0.0095	0.0112	0.0112	TRUE	0.2053
CNK02990	18894	15277	21721	18717	19871	13507	16369	23682	16980	14505	20405	16082	18004.02	19010	16997	0.894	-0.161	0.288945549018403	0.373757045061275	0.0355	0.008	0.0166	0.0166	TRUE	0.5644
CNK03000	4427	2801	4509	2528	2282	2040	3835	4342	3525	1959	2343	2429	3072.29	3901	2244	0.575	-0.798	1.64018216962541e-11	1.18940124948329e-10	0.0113	0.0088	0.0098	0.0098	TRUE	0.1512
CNK03010	1624	934	1752	2189	1688	1523	1407	1448	1370	1696	1733	1813	1577.94	1408	1747	1.242	0.312	0.00119111984281184	0.00302480548588386	4e-04	0.0096	0.006	0.006	TRUE	0.0129
CNK03020	1674	787	1740	3514	2148	1869	1450	1220	1360	2723	2206	2225	1864.14	1343	2385	1.774	0.827	5.1704049165924e-12	3.90757625851476e-11	0.0104	0.0093	0.0097	0.0097	TRUE	0.1888
CNK03030	133	44	179	585	370	261	115	68	140	453	380	311	244.57	108	381	3.475	1.797	6.33556389048315e-16	6.2302844905226e-15	0.0657	0.019	0.0296	0.0296	TRUE	0.2517
CNK03040	896	486	1073	1348	821	803	776	753	839	1045	843	956	868.72	789	948	1.2	0.263	0.0300720401218131	0.0539133031991823	0.0064	0.011	0.0094	0.0094	TRUE	0.1125
CNK03050	6208	4151	7428	5948	4485	3759	5378	6435	5807	4610	4606	4476	5218.46	5873	4564	0.777	-0.363	0.000201350738417345	0.000599529512232777	0.0039	0.0084	0.0067	0.0067	TRUE	0.0842
CNK03060	7473	4704	8912	13307	10684	8489	6474	7292	6967	10313	10971	10108	8687.43	6911	10464	1.515	0.599	5.88419636544537e-11	4.06254724064291e-10	0.0025	0.0082	0.0059	0.0059	TRUE	0.0374
CNK03070	9868	6542	11257	7820	7028	5763	8549	10141	8800	6060	7217	6862	7938.28	9163	6713	0.733	-0.449	2.90505853366505e-05	0.000100232836861697	0.0081	0.0082	0.0082	0.0082	TRUE	0.1057
CNK03080	1741	880	1919	1877	1374	1031	1508	1364	1500	1455	1411	1228	1410.97	1457	1365	0.936	-0.096	0.384076304106258	0.471942481204353	0.0044	0.0098	0.008	0.008	TRUE	0.0908
CNK03090	3346	1451	3340	4087	3234	2495	2899	2249	2611	3167	3321	2971	2869.69	2586	3153	1.218	0.284	0.0121258248053463	0.0241568881303984	0.0089	0.0088	0.0089	0.0089	TRUE	0.1532
CNK03100	68819	28465	70724	64338	31172	38662	59622	44127	55287	49860	32010	46034	47823.25	53012	42635	0.804	-0.314	0.0406531753600336	0.0699141791090563	0.0356	0.0079	0.017	0.017	TRUE	0.5819
CNK03110	369	231	425	966	731	637	320	358	332	749	751	758	544.62	337	753	2.243	1.165	8.82015700682082e-22	1.23333334686094e-20	0	0.0129	0.0084	0.0084	TRUE	0.0301
CNK03120	1004	494	1165	1154	733	679	870	766	911	894	753	808	833.64	849	818	0.963	-0.055	0.65418093857767	0.72470520823881	0.0064	0.0111	0.0095	0.0095	TRUE	0.081
CNK03130	120	61	155	111	78	99	104	95	121	86	80	118	100.61	107	95	0.878	-0.188	0.428053444457741	0.515749541877097	0.0181	0.0348	0.0304	0.0304	TRUE	0.4091
CNK03140	21982	15895	25589	21947	21387	15897	19044	24641	20004	17008	21962	18928	20264.47	21230	19299	0.909	-0.137	0.273128200090966	0.35741238108646	0.0175	0.008	0.0113	0.0113	TRUE	0.2412
CNK03150	180	95	215	231	175	134	156	147	168	179	180	160	164.93	157	173	1.097	0.134	0.455114399006128	0.541897028712804	0	0.0243	0.017	0.017	TRUE	0.0443
CNK03160	9245	6493	10355	8833	8335	6687	8010	10065	8095	6845	8559	7962	8256.03	8723	7789	0.893	-0.163	0.178039200160483	0.251662149427102	0.0149	0.0082	0.0104	0.0104	TRUE	0.22
CNK03170	156145	99828	181321	142272	111083	88479	135278	154754	141745	110256	114069	105349	126908.49	143926	109891	0.764	-0.389	1.8399296625426e-05	6.52141914616704e-05	0.0032	0.0079	0.0059	0.0059	TRUE	0.053
