# ribosum_JEC21.txt
# Summary of ribosome profiling data, C. neoformans serotype D JEC21
# Mean of 2 quasi-replicates (WT JEC21 and AGO1 deletion mutant)
# Reads were aligned with hisat2 to transcriptome
# Then quantified only for 5' ends mapping to annotated ORFs.
# Note this excludes UTRs and excludes initiating ribosomes.
#
# Gene: JEC21 systematic gene name
# RNA: RNA abundance in mean TPM
# RPF: Ribosome occupancy, Ribosome protected fragments in mean TPM
# TE: Translation Efficiency, RPF / RNA
#
# Edward Wallace, June 2018
Gene	RNA	RPF	TE
CNK02770	34.104	15.54	0.456
CNK02775	3.32	6.495	1.956
CNK02780	167.546	72.623	0.433
CNK02790	2.503	2.155	0.861
CNK02800	15.849	4.641	0.293
CNK02810	3.293	0.736	0.223
CNK02820	4.715	0.288	0.061
CNK02825	5.743	0.381	0.066
CNK02830	7.004	0.108	0.015
CNK02840	2.506	1.132	0.451
CNK02850	53.561	29.145	0.544
CNK02860	0.881	0.878	0.996
CNK02870	16.875	8.17	0.484
CNK02880	9.75	5.798	0.595
CNK02890	14.837	16.807	1.133
CNK02900	7428.039	4876.024	0.656
CNK02910	19.31	24.29	1.258
CNK02920	1.997	0.823	0.412
CNK02930	2.922	1.107	0.379
CNK02940	1.018	1.055	1.037
CNK02945	17.505	6.392	0.365
CNK02950	439.579	185.066	0.421
CNK02960	364.341	378.554	1.039
CNK02970	22.667	19.301	0.852
CNK02980	3.223	0.327	0.101
CNK02990	88.845	167.892	1.89
CNK03000	75.026	25.338	0.338
CNK03010	54.349	7.092	0.13
CNK03020	6.07	1.951	0.322
CNK03030	3.243	1.985	0.612
CNK03040	1.871	0.251	0.134
CNK03050	14.068	21.215	1.508
CNK03060	13.797	3.605	0.261
CNK03070	11.65	13.02	1.118
CNK03080	198.753	139.736	0.703
CNK03090	32.135	16.582	0.516
CNK03100	6822.009	5257.153	0.771
CNK03110	12.258	5.618	0.458
CNK03120	27.439	38.538	1.405
CNK03130	0.166	0.128	0.774
CNK03140	116.616	176.206	1.511
CNK03150	1.644	0.645	0.392
CNK03160	33.837	18.358	0.543
CNK03170	1125.613	4128.151	3.667
CNK03180	31.578	137.866	4.366
CNK03185	27.074	39.216	1.448
CNK03190	23.741	5.44	0.229
CNK03200	8.733	9.173	1.05
CNK03220	0.753	0.262	0.348
CNK03230	6353.35	4547.988	0.716
CNK03240	590.363	1392.942	2.359
CNK03260	2.243	0.118	0.053
CNK03270	84.217	93.552	1.111
CNK03280	NA	NA	NA
CNK03310	20.261	29.251	1.444
CNK03320	4.103	0.169	0.041
CNK03330	64.314	25.998	0.404
CNK03340	274.388	405.755	1.479
CNK03350	4.232	1.358	0.321
CNK03360	19.806	16.338	0.825
CNK03370	107.585	131.438	1.222
CNK03385	580.833	134.864	0.232
CNK03400	0.178	0.194	1.089
CNK03410	30.709	18.141	0.591
CNK03420	544.623	1169.387	2.147
CNK03430	21.406	48.278	2.255
CNK03440	11.355	10.108	0.89
CNK03450	12.481	1.651	0.132
CNK03460	8.354	4.156	0.497
CNK03470	2.468	2.708	1.097
CNK03480	0	0.024	Inf
CNL03660	3.68	2.128	0.578
CNL03670	18.508	2.341	0.126
CNL03680	36.716	42.497	1.157
CNL03690	42.878	17.269	0.403
CNL03700	51.78	50.269	0.971
CNL03710	7.464	1.227	0.164
CNL03730	0.174	0.118	0.676
CNL03740	26.836	0.297	0.011
CNL03750	13.555	5.282	0.39
CNL03760	71.348	34.253	0.48
CNL03770	11.377	5.835	0.513
CNL03780	235.725	95.633	0.406
CNL03790	2.165	1.458	0.673
CNL03800	42.096	70.039	1.664
CNL03810	28.841	21.074	0.731
CNL03820	22.102	11.208	0.507
CNL03830	116.127	122.227	1.053
CNL03840	201.542	70.246	0.349
CNL03850	292.255	106.373	0.364
CNL03860	6.235	0.326	0.052
CNL03870	17.525	15.128	0.863
CNL03880	27.139	11.994	0.442
CNL03890	520.188	230.986	0.444
CNL03900	131.46	58.187	0.443
CNL03910	96.853	93.339	0.964
CNL03915	72.342	0.278	0.004
CNL03920	25.943	57.168	2.204
CNL03930	872.817	2499.283	2.863
CNL03940	159.606	58.051	0.364
CNL03950	14.922	12.742	0.854
CNL03960	6687.867	5194.082	0.777
CNL03970	43.212	16.214	0.375
CNL03980	48.041	15.601	0.325
CNL03990	10.499	14.589	1.39
CNL04010	133.178	74.89	0.562
CNL04020	51.937	9.539	0.184
CNL04030	50.259	65.329	1.3
CNL04040	224.361	204.089	0.91
CNL04050	7.202	4.62	0.641
CNL04060	67.689	45.911	0.678
CNL04070	44.486	46.609	1.048
CNL04080	117.327	184.152	1.57
CNL04090	6.594	2.785	0.422
CNL04100	106.275	68.451	0.644
CNL04110	62.07	167.895	2.705
CNL04120	99.145	52.315	0.528
CNL04130	29.299	15.795	0.539
CNL04140	102.284	59.176	0.579
CNL04160	NA	NA	NA
CNL04190	0	0	NaN
CNL04200	0	0	NaN
CNL04210	NA	NA	NA
CNL04230	135.055	48.1	0.356
CNL04240	15.294	0.61	0.04
CNL04250	31.92	38.648	1.211
CNL04260	810.878	2208.221	2.723
CNL04270	36.008	22.118	0.614
CNL04280	383.83	502.361	1.309
CNL04290	189.523	127.439	0.672
CNL04300	13.225	24.378	1.843
CNL04310	5.094	1.793	0.352
CNL04340	64.236	91.445	1.424
CNL04350	29.671	27.889	0.94
CNL04355	22.812	5.965	0.261
CNL04360	8.231	1.717	0.209
CNL04370	31.801	12.982	0.408
CNL04380	20.345	12.688	0.624
CNL04390	7.389	0.867	0.117
CNL04400	26.565	16.223	0.611
CNL04410	10.035	5.412	0.539
CNL04420	0.158	0.046	0.288
CNL04430	8.016	11.993	1.496
CNL04440	7.978	2.32	0.291
CNL04450	9.721	7.109	0.731
CNL04460	1.67	3.119	1.867
CNL04470	366.26	799.68	2.183
CNL04480	6.234	7.144	1.146
CNL04490	12.338	3.536	0.287
CNL04500	16.829	21.475	1.276
CNL04510	11.372	7.282	0.64
CNL04520	8.24	7.473	0.907
CNL04530	17.226	9.519	0.553
CNL04540	13.43	37.386	2.784
CNL04550	127.682	97.384	0.763
CNL04560	8.219	3.547	0.432
CNL04570	12.913	5.779	0.448
CNL04580	4.259	4.758	1.117
CNL04590	14.752	5.756	0.39
CNL04600	56.213	17.223	0.306
CNL04610	88.421	110.235	1.247
CNL04620	42.344	22.377	0.528
CNL04630	151.538	136.6	0.901
CNL04640	11.354	10.696	0.942
CNL04643	24.204	6.436	0.266
CNL04645	4.209	1.093	0.26
CNL04647	37.064	5.517	0.149
CNL04650	10.055	7.329	0.729
CNL04660	25.485	8.583	0.337
CNL04670	27.691	68.179	2.462
CNL04680	4.578	4.846	1.059
CNL04690	421.689	243.905	0.578
CNL04700	11.891	11.151	0.938
CNL04710	18.503	15.959	0.862
CNL04720	48.92	53.294	1.089
CNL04730	45.572	41.26	0.905
CNL04740	23.614	27.385	1.16
CNL04750	34.987	44.773	1.28
CNL04760	2.465	0.844	0.342
CNL04765	296.396	139.356	0.47
CNL04770	10.141	2.948	0.291
CNL04780	308.788	536.581	1.738
CNL04800	53.204	17.57	0.33
CNL04810	18.22	7.724	0.424
CNL04820	84.072	99.982	1.189
CNL04830	11.832	18.099	1.53
CNL04840	10.093	23.639	2.342
CNL04850	136.198	121.279	0.89
CNL04860	34.887	84.198	2.413
CNL04870	18.258	12.619	0.691
CNL04880	56.32	139.307	2.473
CNL04885	2.292	2.097	0.915
CNL04890	582.767	1419.537	2.436
CNL04900	386.541	482.124	1.247
CNL04910	26.778	15.629	0.584
CNL04915	4.175	0.308	0.074
CNL04920	32.112	33.949	1.057
CNL04930	204.358	17.363	0.085
CNL04940	16.353	28.508	1.743
CNL04950	63.259	161.825	2.558
CNL04960	14.88	35.258	2.37
CNL04970	15.796	5.234	0.331
CNL04980	57.81	51.697	0.894
CNL04990	26.737	8.819	0.33
CNL05000	61.327	30.314	0.494
CNL05010	0.571	0.669	1.172
CNL05020	201.776	61.615	0.305
CNL05030	41.464	61.805	1.491
CNL05040	9.512	2.263	0.238
CNL05050	17.908	26.014	1.453
CNL05060	5.41	0.047	0.009
CNL05070	27.571	53.099	1.926
CNL05080	9.282	2.768	0.298
CNL05090	7.446	3.969	0.533
CNL05100	32.05	11.025	0.344
CNL05110	161.605	236.976	1.466
CNL05120	166.574	213.749	1.283
CNL05130	8.989	1.333	0.148
CNL05140	46.494	156.01	3.356
CNL05150	300.028	105.149	0.35
CNL05155	14.547	7.468	0.513
CNL05160	110.11	318.679	2.894
CNL05170	1.331	0.25	0.188
CNL05180	64.759	31.357	0.484
CNL05190	10.328	12.51	1.211
CNL05200	71.187	50.951	0.716
CNL05210	39.336	106.021	2.695
CNL05220	0.082	0.076	0.927
CNL05240	29.154	45.49	1.56
CNL05250	14.996	27.621	1.842
CNL05260	5.87	4.845	0.825
CNL05270	18.436	12.211	0.662
CNL05275	0.55	0.045	0.081
CNL05280	135.714	182.233	1.343
CNL05290	35.579	25.69	0.722
CNL05300	1.312	0.235	0.179
CNL05310	149.009	217.012	1.456
CNL05320	1.847	0.316	0.171
CNL05330	226.685	76.293	0.337
CNL05340	44.84	120.831	2.695
CNL05350	26.108	36.12	1.384
CNL05360	6.449	4.998	0.775
CNL05370	50.22	34.691	0.691
CNL05390	6.054	2.973	0.491
CNL05400	12.461	5.131	0.412
CNL05410	21.176	14.285	0.675
CNL05440	17.174	4.767	0.278
CNL05445	30.965	17.612	0.569
CNL05450	4.57	2.126	0.465
CNL05460	9.336	16.917	1.812
CNL05470	28.437	83.548	2.938
CNL05490	4.699	0.564	0.12
CNL05495	0.621	0.26	0.419
CNL05500	87.882	244.573	2.783
CNL05510	1858.307	1671.945	0.9
CNL05520	511.405	488.321	0.955
CNL05530	6.298	3.649	0.579
CNL05545	13.531	1.622	0.12
CNL05550	2.21	1.393	0.63
CNL05560	11.732	12.467	1.063
CNL05570	16.405	16.347	0.996
CNL05580	2.013	0.5	0.248
CNL05590	6.784	16.13	2.378
CNL05600	1052.318	862.081	0.819
CNL05610	113.445	17.95	0.158
CNL05620	6.664	0.452	0.068
CNL05630	4.552	1.766	0.388
CNL05640	37.188	28.971	0.779
CNL05650	31.687	9.101	0.287
CNL05670	5132.322	1862.194	0.363
CNL05680	14.745	1.402	0.095
CNL05690	58.913	94.623	1.606
CNL05700	8.042	5.727	0.712
CNL05710	22.368	53.738	2.402
CNL05720	358.53	359.012	1.001
CNL05735	40.267	22.518	0.559
CNL05740	24.865	4.026	0.162
CNL05750	12.733	15.306	1.202
CNL05755	75.28	0.561	0.007
CNL05760	14.193	14.598	1.029
CNL05770	306.758	429.947	1.402
CNL05780	8.757	7.708	0.88
CNL05790	7.465	7.27	0.974
CNL05800	0.618	0.823	1.331
CNL05810	34.272	51.353	1.498
CNL05820	43.193	33.174	0.768
CNL05830	7.284	5.356	0.735
CNL05840	27.437	13.222	0.482
CNL05845	54.904	23.091	0.421
CNL05850	1.017	0.583	0.574
CNL05860	67.063	144.92	2.161
CNL05865	24.853	44.473	1.789
CNL05870	35.28	19.08	0.541
CNL05880	70.928	213.922	3.016
CNL05890	9.878	0.449	0.045
CNL05900	9.78	0.843	0.086
CNL05910	5.949	0.095	0.016
CNL05930	18.445	3.474	0.188
CNL05940	150.822	124.899	0.828
CNL05950	8.639	5.408	0.626
CNL05960	1.376	1.279	0.93
CNL05970	5.225	1.767	0.338
CNL05980	49.741	8.252	0.166
CNL05990	7.494	0.653	0.087
CNL06000	10.18	0.905	0.089
CNL06010	8.076	11.161	1.382
CNL06020	4.29	0.345	0.08
CNL06030	200.379	206.577	1.031
CNL06040	6.904	0.167	0.024
CNL06050	142.159	84.929	0.597
CNL06060	11.57	0.588	0.051
CNL06070	30.209	54.59	1.807
CNL06075	27.667	22.392	0.809
CNL06080	35.976	56.785	1.578
CNL06090	19.02	7.041	0.37
CNL06100	2.267	3.077	1.357
CNL06110	13.502	11.93	0.884
CNL06120	4.986	2.195	0.44
CNL06125	0.14	0.071	0.508
CNL06130	35.803	7.35	0.205
CNL06140	79.316	113.312	1.429
CNL06150	16.258	4.936	0.304
CNL06155	13.125	7.508	0.572
CNL06170	62.733	14.938	0.238
CNL06180	2.927	5.155	1.761
CNL06190	107.542	150.476	1.399
CNL06200	349.633	97.201	0.278
CNL06210	1.442	0.548	0.38
CNL06220	19.338	18.428	0.953
CNL06230	10.465	5.693	0.544
CNL06240	53.177	114.883	2.16
CNL06250	38.049	31.67	0.832
CNL06270	3.491	2.705	0.775
CNL06290	2.833	2.189	0.772
CNL06295	70.52	78.345	1.111
CNL06300	1008.918	1559.783	1.546
CNL06310	39.303	96.228	2.448
CNL06320	51.843	59.493	1.148
CNL06330	3.477	0.391	0.113
CNL06340	9.201	4.002	0.435
CNL06350	289.547	129.227	0.446
CNL06360	4.973	2.398	0.482
CNL06370	5.441	0.919	0.169
CNL06380	140.843	90.346	0.641
CNL06390	273.7	672.224	2.456
CNL06400	9.518	1.705	0.179
CNL06410	1.374	1.07	0.779
CNL06415	3.845	1.088	0.283
CNL06420	18.657	43.609	2.337
CNL06430	9.165	17.888	1.952
CNL06440	7.947	2.835	0.357
CNL06460	229.457	808.581	3.524
CNL06470	44.932	16.985	0.378
CNL06480	5.014	0.128	0.025
CNL06490	6.52	7.699	1.181
CNL06500	3.521	3.642	1.034
CNL06510	28.79	37.956	1.318
CNL06520	25.104	26.23	1.045
CNL06530	40.265	50.461	1.253
CNL06540	11.25	12.359	1.099
CNL06550	468.079	161.862	0.346
CNL06555	0.763	0.229	0.301
CNL06560	33.861	7.947	0.235
CNL06570	25.104	29.322	1.168
CNL06580	84.856	62.278	0.734
CNL06590	0.381	0.254	0.666
CNL06600	15.551	18.015	1.158
CNL06610	14.456	56.415	3.903
CNL06620	90.318	166.325	1.842
CNL06630	41.091	68.568	1.669
CNL06640	158.18	368.234	2.328
CNL06650	167.769	117.191	0.699
CNL06660	7.223	7.723	1.069
CNL06670	84.064	156.558	1.862
CNL06680	8.75	0.962	0.11
CNL06690	4.038	2.411	0.597
CNL06700	6.685	1.428	0.214
CNL06720	21.973	12.78	0.582
CNL06730	4.76	2.584	0.543
CNL06740	10.933	15.312	1.401
CNL06750	0.924	0.355	0.384
CNL06760	6.975	5.798	0.831
CNL06770	65.162	9.691	0.149
CNL06780	13.23	4.828	0.365
CNL06790	20.754	4.565	0.22
CNL06800	38.792	19.834	0.511
CNL06810	71.047	35.421	0.499
CNL06820	87.789	31.416	0.358
CNL06830	31.73	2.216	0.07
CNM00010	NA	NA	NA
CNM00020	0.241	0.022	0.093
CNM00030	3.463	2.35	0.679
CNM00040	27.484	18.193	0.662
CNM00050	3.286	2.562	0.78
CNM00060	247.663	493.807	1.994
CNM00070	108.977	46.496	0.427
CNM00080	196.41	56.504	0.288
CNM00090	75.294	116.648	1.549
CNM00100	19.16	22.551	1.177
CNM00110	25.767	10.022	0.389
CNM00120	0.538	0.034	0.064
CNM00130	34.207	12.322	0.36
CNM00140	32.004	33.759	1.055
CNM00150	37.81	9.905	0.262
CNM00160	211.442	84.905	0.402
CNM00170	10.806	10.522	0.974
CNM00180	1.421	0.642	0.452
CNM00190	13.887	0.094	0.007
CNM00200	8.297	11.139	1.343
CNM00220	11.635	5.258	0.452
CNM00230	2.255	0.066	0.029
CNM00240	454.182	261.307	0.575
CNM00250	6.058	3.16	0.522
CNM00260	24.547	12.28	0.5
CNM00270	30.375	2.419	0.08
CNM00290	28.636	16.449	0.574
CNM00300	6.714	3.143	0.468
CNM00310	5.391	1.517	0.281
CNM00320	10.073	7.462	0.741
CNM00330	17.712	5.352	0.302
CNM00340	57.597	16.82	0.292
CNM00350	37.154	19.846	0.534
CNM00360	135.025	126.52	0.937
CNM00370	10.122	5.03	0.497
CNM00380	24.812	45.28	1.825
CNM00390	38.991	19.09	0.49
CNM00400	9.663	1.327	0.137
CNM00410	4.132	3.004	0.727
CNM00420	14.525	1.251	0.086
CNM00430	43.547	16.77	0.385
CNM00440	324.8	109.482	0.337
CNM00450	22.128	4.984	0.225
CNM00460	53.227	86.382	1.623
CNM00470	4.489	0.383	0.085
CNM00480	28.851	12.003	0.416
CNM00490	NA	NA	NA
CNM00580	90.269	48.795	0.541
CNM00590	48.41	82.837	1.711
CNM00600	14.761	8.813	0.597
CNM00610	35.261	7.567	0.215
CNM00620	11.286	0.695	0.062
CNM00630	2.224	0.389	0.175
CNM00640	14.017	5.163	0.368
CNM00650	42.088	42.967	1.021
CNM00660	9.328	3.713	0.398
CNM00670	43.574	9.319	0.214
CNM00680	49.016	32.932	0.672
CNM00690	35.128	11.119	0.317
CNM00700	198.687	337.237	1.697
CNM00720	39.667	72.985	1.84
CNM00730	14.285	8.098	0.567
CNM00740	13.226	22.483	1.7
CNM00760	4.344	2.984	0.687
CNM00770	57.705	159.21	2.759
CNM00780	24.655	25.754	1.045
CNM00790	14.312	4.537	0.317
CNM00795	20.91	3.07	0.147
CNM00800	42.489	21.335	0.502
CNM00810	21.447	20.443	0.953
CNM00820	83.208	96.961	1.165
CNM00830	23.954	9.447	0.394
CNM00840	144.727	216.338	1.495
CNM00850	49.314	83.611	1.695
CNM00860	55.013	115.475	2.099
CNM00870	39.576	50.926	1.287
CNM00880	221.441	301.688	1.362
CNM00890	104.285	53.466	0.513
CNM00900	91.339	275.403	3.015
CNM00910	0.042	0.165	3.913
CNM00920	15.341	15.698	1.023
CNM00930	14.405	12.169	0.845
CNM00940	13.801	24.381	1.767
CNM00950	65.682	163.657	2.492
CNM00970	22.55	7.027	0.312
CNM00990	28.682	48.679	1.697
CNM01000	31.94	36.774	1.151
CNM01020	5911.966	4500.356	0.761
CNM01030	330.844	479.061	1.448
CNM01040	7.98	5.45	0.683
CNM01050	15.587	11.627	0.746
CNM01060	1.017	0.055	0.054
CNM01070	7.277	0.846	0.116
CNM01080	8388.273	8973.053	1.07
CNM01090	1.083	47.849	44.17
CNM01100	17.728	52.549	2.964
CNM01110	8.485	6.271	0.739
CNM01115	1.895	0.256	0.135
CNM01120	260.902	287.017	1.1
CNM01130	42.201	40.34	0.956
CNM01135	189.615	115.839	0.611
CNM01150	1.62	1.006	0.621
CNM01160	3.545	3.657	1.031
CNM01170	65.83	244.82	3.719
CNM01180	2006.784	2610.848	1.301
CNM01190	401.08	192.014	0.479
CNM01200	4.184	0.333	0.08
CNM01210	146.711	58.951	0.402
CNM01220	398.197	124.306	0.312
CNM01230	6.805	1.269	0.187
CNM01240	20.44	11.982	0.586
CNM01250	1.178	0.209	0.178
CNM01260	65.132	29.92	0.459
CNM01270	38.522	12.111	0.314
CNM01280	123.965	167.7	1.353
CNM01290	45.976	238.671	5.191
CNM01300	4001.352	18298.878	4.573
CNM01310	239.888	77.963	0.325
CNM01320	432.505	233.378	0.54
CNM01330	42.214	16.527	0.391
CNM01340	62.369	41.214	0.661
CNM01350	24.425	25.507	1.044
CNM01360	17.191	6.216	0.362
CNM01370	3.164	0.76	0.24
CNM01380	81.853	53.471	0.653
CNM01390	13.438	3.22	0.24
CNM01400	286.408	422.642	1.476
CNM01410	11.182	1.039	0.093
CNM01420	818.691	1171.335	1.431
CNM01430	329.464	161.566	0.49
CNM01440	10.934	23.623	2.16
CNM01450	17.699	19.114	1.08
CNM01460	2390.533	4175.925	1.747
CNM01470	7.248	15.395	2.124
CNM01480	5.966	1.64	0.275
CNM01490	NA	NA	NA
CNM01500	NA	NA	NA
CNM01510	36.404	11.256	0.309
CNM01520	539.938	2931.66	5.43
CNM01530	44.322	85.439	1.928
CNM01540	40.059	6.613	0.165
CNM01550	88.796	195.594	2.203
CNM01560	45.407	11.677	0.257
CNM01570	33.536	14.176	0.423
CNM01580	17.04	9.926	0.582
CNM01590	18.293	12.048	0.659
CNM01600	9.331	7.85	0.841
CNM01610	4.827	4.513	0.935
CNM01620	6.816	3.389	0.497
CNM01630	7.464	1.372	0.184
CNM01640	8.631	12.169	1.41
CNM01645	3.909	1.93	0.494
CNM01650	27.632	4.186	0.151
CNM01660	11.004	6.33	0.575
CNM01670	5.321	3.149	0.592
CNM01675	5.186	6.38	1.23
CNM01680	113.583	21.063	0.185
CNM01690	371.617	401.897	1.081
CNM01700	5.051	1.829	0.362
CNM01710	0.963	0.293	0.304
CNM01720	47.278	75.328	1.593
CNM01730	1.508	0.261	0.173
CNM01740	58.163	14.556	0.25
CNM01750	18.242	5.608	0.307
CNM01760	50.016	114.347	2.286
CNM01770	73.266	101.102	1.38
CNM01780	3.257	0.632	0.194
CNM01790	17.541	27.261	1.554
CNM01800	20.53	17.922	0.873
CNM01810	248.281	616.155	2.482
CNM01820	25.794	31.977	1.24
CNM01830	14.979	8.554	0.571
CNM01840	4.553	4.166	0.915
CNM01850	67.564	43.406	0.642
CNM01860	3.793	0.602	0.159
CNM01870	1.674	0.816	0.487
CNM01880	24.951	4.853	0.195
CNM01890	35.035	16.3	0.465
CNM01900	18.85	21.457	1.138
CNM01910	11.467	8.782	0.766
CNM01920	14.763	12.203	0.827
CNM01930	0.672	0.122	0.182
CNM01940	127.307	40.574	0.319
CNM01950	51.879	28.971	0.558
CNM01960	25.786	13.404	0.52
CNM01970	2.397	0.02	0.008
CNM01980	23.551	14.019	0.595
CNM01990	19.042	15.912	0.836
CNM02000	11.881	5.476	0.461
CNM02010	3.175	0.732	0.231
CNM02020	8.479	3.562	0.42
CNM02030	31.786	30.555	0.961
CNM02040	58.406	23.938	0.41
CNM02050	59.719	66.311	1.11
CNM02060	4.246	2.593	0.611
CNM02070	231.871	987.915	4.261
CNM02090	0	0	NaN
CNM02100	6.738	0.869	0.129
CNM02105	1.507	0.268	0.178
CNM02110	82.758	141.587	1.711
CNM02120	9.273	1.929	0.208
CNM02130	5.896	0.175	0.03
CNM02140	0.24	0.155	0.649
CNM02150	45.269	19.783	0.437
CNM02160	20.1	16.085	0.8
CNM02170	10.429	1.262	0.121
CNM02180	41.352	5.053	0.122
CNM02190	57.948	28.347	0.489
CNM02200	3.135	6.431	2.051
CNM02230	85.921	21.259	0.247
CNM02240	4441.541	6021.795	1.356
CNM02250	17.898	13.419	0.75
CNM02260	174.343	84.269	0.483
CNM02270	614.724	493.322	0.803
CNM02280	17.912	3.499	0.195
CNM02290	39.501	23.033	0.583
CNM02300	163.763	97.398	0.595
CNM02310	69.447	45.562	0.656
CNM02320	1716.319	4738.289	2.761
CNM02330	10.243	7.281	0.711
CNM02340	2.584	1.865	0.722
CNM02350	207.344	79.595	0.384
CNM02360	13.789	15.885	1.152
CNM02370	51.711	22.659	0.438
CNM02380	3.882	0.67	0.172
CNM02390	13.098	1.054	0.081
CNM02400	2.179	0.51	0.234
CNM02410	70.112	223.539	3.188
CNM02420	28.18	81.931	2.907
CNM02430	223.625	110.262	0.493
CNM02450	14.308	7.655	0.535
CNM02460	35.972	17.558	0.488
CNM02470	172.219	17.047	0.099
CNM02480	3.31	0.87	0.263
CNM02490	58.568	193.807	3.309
CNM02510	2.328	0.695	0.299
CNM02520	2.782	0.215	0.077
CNM02530	12.889	4.51	0.35
CNM02540	4.787	0.24	0.05
CNM02550	38.527	34.945	0.907
CNM02555	40.944	63.065	1.54
CNM02560	19.281	1.499	0.078
CNM02570	13.263	0.471	0.035
CNM02580	11.587	8.017	0.692
CNM02600	0.189	0.086	0.453
CNM02605	0.016	0.023	1.44
CNN00020	18.608	9.399	0.505
CNN00030	2.129	0.544	0.256
CNN00040	38.829	0.807	0.021
CNN00050	9.81	0.293	0.03
CNN00060	14.328	14.257	0.995
CNN00070	83.978	54.581	0.65
CNN00080	54.091	92.629	1.712
CNN00085	0.792	0.128	0.162
CNN00090	156.148	118.643	0.76
CNN00100	12.972	4.3	0.331
CNN00120	30.732	62.892	2.046
CNN00130	10.191	5.235	0.514
CNN00140	4.812	2.574	0.535
CNN00150	2.368	0.427	0.18
CNN00155	28.528	1.63	0.057
CNN00160	33.308	11.299	0.339
CNN00170	58.273	38.361	0.658
CNN00175	106.009	62.443	0.589
CNN00180	37.719	24.654	0.654
CNN00190	6.694	5.963	0.891
CNN00200	18.265	22.533	1.234
CNN00210	9.495	3.365	0.354
CNN00213	5.845	4.884	0.836
CNN00215	13.579	9.677	0.713
CNN00220	297.406	320.849	1.079
CNN00230	127.271	175.557	1.379
CNN00240	56.888	32.777	0.576
CNN00260	2.506	0.103	0.041
CNN00270	4.716	0.472	0.1
CNN00290	11.991	8.118	0.677
CNN00300	25.533	27.661	1.083
CNN00310	42.658	60.859	1.427
CNN00320	4.054	2.658	0.656
CNN00330	6.137	3.997	0.651
CNN00340	5.065	5.814	1.148
CNN00350	20.285	41.038	2.023
CNN00360	58.555	71.452	1.22
CNN00370	6.838	5.044	0.738
CNN00380	6.093	1.713	0.281
CNN00390	10.394	3.919	0.377
CNN00395	1.142	0.108	0.095
CNN00400	0.213	0.639	2.996
CNN00410	7.479	2.277	0.305
CNN00420	0.212	0.464	2.19
CNN00430	118.821	450.688	3.793
CNN00440	150.265	314.95	2.096
CNN00450	195.273	106.61	0.546
CNN00460	191.194	393.286	2.057
CNN00470	43.36	9.487	0.219
CNN00480	120.213	83.649	0.696
CNN00490	12.23	5.457	0.446
CNN00495	1.41	0.432	0.307
CNN00500	8.599	4.779	0.556
CNN00510	1.448	0.166	0.114
CNN00520	168.604	77.639	0.46
CNN00530	21.666	11.916	0.55
CNN00540	29.903	4.122	0.138
CNN00550	31.49	36.653	1.164
CNN00560	46.509	67.598	1.453
CNN00570	5.46	0.608	0.111
CNN00580	5.537	2.32	0.419
CNN00590	1.809	0.814	0.45
CNN00610	12.815	2.68	0.209
CNN00620	13.187	0.139	0.011
CNN00630	30.732	39.478	1.285
CNN00640	9.173	2.796	0.305
CNN00650	13.848	16.93	1.223
CNN00660	7.995	17.703	2.214
CNN00670	4.795	0.254	0.053
CNN00680	4.539	3.651	0.804
CNN00690	9.769	1.551	0.159
CNN00700	143.909	53.245	0.37
CNN00710	168.063	28.648	0.17
CNN00720	37.149	43.002	1.158
CNN00730	42.866	27.955	0.652
CNN00740	621.159	182.54	0.294
CNN00750	56.528	27.811	0.492
CNN00755	1.828	0.352	0.193
CNN00760	7.812	0.215	0.027
CNN00765	11.508	0.061	0.005
CNN00770	7.55	13.218	1.751
CNN00780	1.532	0.105	0.069
CNN00790	118.337	28.428	0.24
CNN00800	235.544	262.826	1.116
CNN00810	12.002	17.146	1.429
CNN00820	78.962	72.966	0.924
CNN00823	7.683	4.854	0.632
CNN00825	10.585	11.529	1.089
CNN00830	74.6	28.592	0.383
CNN00840	34.889	16.802	0.482
CNN00845	25.995	42.756	1.645
CNN00850	22.1	16.308	0.738
CNN00860	21.917	8.025	0.366
CNN00870	114.211	225.172	1.972
CNN00890	2.548	1.847	0.725
CNN00910	47.816	44.101	0.922
CNN00920	36.682	10.673	0.291
CNN00930	29.955	27.182	0.907
CNN00940	4.567	2.336	0.511
CNN00950	100.066	68.384	0.683
CNN00960	38.906	20.398	0.524
CNN00970	81.037	32.21	0.397
CNN00980	80.683	186.961	2.317
CNN00990	56.723	27.695	0.488
CNN01000	29.865	26.46	0.886
CNN01005	22.41	9.017	0.402
CNN01010	28.515	176.12	6.176
CNN01020	13.984	12.441	0.89
CNN01030	1087.801	2671.576	2.456
CNN01040	30.2	51.375	1.701
CNN01050	34.301	73.039	2.129
CNN01060	49.869	44.177	0.886
CNN01070	14.86	31.092	2.092
CNN01075	0.095	0.436	4.582
CNN01080	6.549	3.778	0.577
CNN01090	65.471	21.358	0.326
CNN01100	13.45	9.598	0.714
CNN01120	23.437	5.571	0.238
CNN01130	86.851	81.474	0.938
CNN01140	29.544	50.986	1.726
CNN01150	5.888	2.47	0.42
CNN01165	11.55	7.275	0.63
CNN01170	6.573	1.476	0.225
CNN01175	2.158	3.267	1.514
CNN01180	29.049	36.529	1.258
CNN01190	17.457	11.616	0.665
CNN01195	5.485	0.158	0.029
